,ELM_prediction,ELM_real,Linear_prediction,Linear_real,KNN_prediction,KNN_real,DecisionTree_prediction,DecisionTree_real,SVR_prediction,SVR_real,RandomForest_prediction,RandomForest_real
391,14.675344939065369,16.5,12.636851022829418,16.5,12.6,16.5,14.225641025641025,16.5,-23.31823661273033,16.5,13.015148514851484,16.5
392,13.59261870025911,9.0,9.400881421532187,9.0,12.8,9.0,12.674725274725274,9.0,39.60593426447069,9.0,14.290198019801979,9.0
393,11.74362088131101,10.0,13.687224418880296,10.0,11.5,10.0,12.674725274725274,10.0,10.102505127619557,10.0,9.761584158415843,10.0
394,31.00908700643924,31.0,23.332526071596913,31.0,28.2,31.0,16.53846153846154,31.0,-29.70583385396405,31.0,24.720198019801984,31.0
395,26.647935903248463,29.5,24.75297059121503,29.5,25.5,29.5,25.009473684210533,29.5,35.46936398894927,29.5,27.602970297029703,29.5
396,10.395224625897775,10.0,5.439287153287935,10.0,8.0,10.0,10.541666666666666,10.0,34.1434943232458,10.0,10.834158415841584,10.0
397,12.997455483631978,19.0,10.272292621129612,19.0,12.2,19.0,11.122222222222222,19.0,2.6424156673522354,19.0,11.896930693069306,19.0
398,16.735984041050806,13.0,17.046115570723444,13.0,17.0,13.0,16.968674698795184,13.0,-12.646491228482574,13.0,16.579207920792083,13.0
399,6.0457309192129856,2.0,11.35184213276277,2.0,5.4,2.0,4.792307692307692,2.0,226.50896418109392,2.0,5.6321782178217825,2.0
400,8.085961261171995,8.5,6.536089119884279,8.5,7.4,8.5,6.620689655172414,8.5,-53.446710695485834,8.5,7.370792079207921,8.5
401,11.427593137926372,14.5,13.920094665081322,14.5,11.2,14.5,11.536956521739132,14.5,148.84706007506975,14.5,11.676435643564364,14.5
402,2.935125248110424,3.0,0.29767918445014274,3.0,3.4,3.0,2.746376811594203,3.0,54.713902316733765,3.0,2.874257425742574,3.0
403,22.793889468874887,18.0,22.883418719575353,18.0,24.259999999999998,18.0,21.500000000000004,18.0,46.328461840292,18.0,20.348514851485216,18.0
404,8.659040673286547,8.0,8.403413393857338,8.0,9.3,8.0,7.1477272727272725,8.0,12.495342478091573,8.0,8.55891089108911,8.0
405,15.638965263448709,17.0,20.020113952765133,17.0,17.919999999999998,17.0,20.061666666666667,17.0,-50.02056024119685,17.0,18.543663366336528,17.0
406,10.203274447618007,11.0,4.868282619532099,11.0,12.0,11.0,10.541666666666666,11.0,34.835762675543336,11.0,10.923762376237624,11.0
407,4.073610845462603,2.0,-0.15086323918555067,2.0,4.0,2.0,2.746376811594203,2.0,75.24254653764558,2.0,2.510891089108911,2.0
408,7.679269059520301,7.5,8.917583165753243,7.5,7.0,7.5,7.838983050847458,7.5,41.05267507394176,7.5,6.656930693069307,7.5
409,14.968520946859945,16.0,15.4712513163353,16.0,14.540000000000001,16.0,15.218,16.0,-0.9384124645835179,16.0,15.233663366336637,16.0
410,22.827909846024628,39.0,23.759015349460412,39.0,23.4,39.0,28.931958762886605,39.0,46.44073020796792,39.0,25.016534653465346,39.0
411,11.06813594724153,12.0,12.019115669646027,12.0,13.6,12.0,13.858490566037736,12.0,55.36477716938083,12.0,12.852772277227722,12.0
412,15.562453887501237,15.0,17.673858467029937,15.0,16.14,15.0,15.50108695652174,15.0,13.245243541377409,15.0,16.76574257425745,15.0
413,11.145401365349223,12.0,11.245921805685434,12.0,10.4,12.0,11.536956521739132,12.0,-37.835408669475676,12.0,10.804950495049505,12.0
414,46.177196376791215,70.0,65.6052521955705,70.0,52.6,70.0,63.51276595744681,70.0,-220.71080716589984,70.0,65.00316831683156,70.0
415,18.28543126459,13.7,14.975706319813863,13.7,17.6,13.7,15.545714285714283,13.7,-1.8490604735521714,13.7,14.914851485148498,13.7
416,15.698070426924154,16.0,11.050327921790434,16.0,14.2,16.0,15.545714285714283,16.0,5.813785313508198,16.0,14.450990099009871,16.0
417,8.70614679840535,14.5,12.22381117664938,14.5,9.0,14.5,7.838983050847458,14.5,142.13692277970807,14.5,9.994059405940595,14.5
418,2.688628064890935,1.0,-0.765096241828914,1.0,2.2,1.0,2.746376811594203,1.0,69.09818691803575,1.0,2.371287128712871,1.0
419,1.667711567000353,2.0,3.7343956346970586,2.0,4.6,2.0,2.746376811594203,2.0,-19.553019895283583,2.0,2.773762376237624,2.0
420,4.2000958127974,5.0,3.8127498266627473,5.0,4.4,5.0,5.664383561643835,5.0,57.44385957379265,5.0,4.078712871287129,5.0
421,23.18866212028655,21.0,22.77666032541283,21.0,23.919999999999998,21.0,23.471052631578942,21.0,4.218193831828508,21.0,22.135247524752426,21.0
422,7.538525537210319,8.0,8.282614928905755,8.0,8.2,8.0,7.838983050847458,8.0,-31.52188248050109,8.0,9.31089108910891,8.0
423,9.626268866094627,8.5,8.627633979379926,8.5,8.7,8.5,9.728813559322035,8.5,65.57909166773094,8.5,9.128712871287128,8.5
424,14.065281248980325,16.0,14.738563822814156,16.0,15.8,16.0,15.218,16.0,0.2965369026131697,16.0,16.704752475247528,16.0
425,3.5673857450640156,3.0,1.7192262144557908,3.0,4.4,3.0,4.121951219512195,3.0,73.24746084476857,3.0,5.310891089108911,3.0
426,6.327353320274476,2.0,4.128436995036168,2.0,4.6,2.0,4.121951219512195,2.0,-50.79684385680949,2.0,3.911881188118812,2.0
427,18.56829976962277,20.0,20.069031452903022,20.0,19.2,20.0,18.151515151515152,20.0,26.370466754658,20.0,19.145346534653466,20.0
428,21.672912896083492,19.0,21.769803657530144,19.0,23.8,19.0,20.443835616438356,19.0,18.114324498753124,19.0,21.1869306930693,19.0
429,17.779962699681263,26.0,20.017019803935263,26.0,19.0,26.0,21.500000000000004,26.0,18.987420190368766,26.0,18.838910891089107,26.0
430,37.525144269997085,35.7,36.60799300785454,35.7,34.6,35.7,31.99375,35.7,-88.06600481456505,35.7,34.73871287128712,35.7
431,3.5828715232063217,3.0,-0.6633910393554281,3.0,3.4,3.0,3.347826086956522,3.0,84.41320497690236,3.0,3.497029702970297,3.0
432,16.882823883833424,17.0,17.032089396950973,17.0,16.8,17.0,17.503921568627455,17.0,2.4499430766870987,17.0,16.931485148514838,17.0
433,17.99700166981863,17.3,23.426295616330368,17.3,19.46,17.3,20.061666666666667,17.3,79.93875288971127,17.3,19.278217821782196,17.3
434,16.63840655212357,18.0,13.084727517205161,18.0,16.8,18.0,15.50108695652174,18.0,36.737582951233684,18.0,16.478217821782177,18.0
435,18.569880322575138,17.7,25.68226152215458,17.7,18.6,17.7,23.93623188405797,17.7,-176.44254167299226,17.7,17.837524752475407,17.7
436,17.83074465745328,15.0,20.255551922038308,15.0,17.0,15.0,18.294999999999998,15.0,-15.956711464669567,15.0,17.686930693069286,15.0
437,42.85351562542158,41.5,33.65775237229818,41.5,40.2,41.5,40.475,41.5,19.707093567052606,41.5,38.952178217821796,41.5
438,21.513828655106046,21.0,22.075074363831106,21.0,24.0,21.0,20.443835616438356,21.0,16.721450991502213,21.0,21.984554455445537,21.0
439,21.51170564973698,22.0,23.331544542714767,22.0,19.740000000000002,22.0,20.061666666666667,22.0,-50.411482950912216,22.0,19.78277227722768,22.0
440,22.388908760561847,25.0,24.224699231377784,25.0,22.6,25.0,23.93623188405797,25.0,-120.01865969577402,25.0,22.59168316831683,25.0
441,18.569300652532522,17.7,17.24180889827702,17.7,19.0,17.7,18.873809523809523,17.7,33.47719438892628,17.7,18.454158415841587,17.7
442,13.21150902809714,20.0,15.75143684417765,20.0,12.1,20.0,12.356666666666667,20.0,6.999633367949036,20.0,12.417821782178217,20.0
443,32.196824582995774,27.0,31.41815870327997,27.0,32.660000000000004,27.0,33.889655172413796,27.0,39.70616673870933,27.0,33.07564356435643,27.0
444,1.3795361794424608,4.0,0.9761484306180357,4.0,3.4,4.0,2.746376811594203,4.0,-23.819039812927713,4.0,2.9742574257425742,4.0
445,28.578204632067056,33.0,26.836804382978578,33.0,28.4,33.0,27.334736842105265,33.0,58.29873325149934,33.0,29.485544554455405,33.0
446,21.583562106460747,27.7,29.08627678192437,27.7,20.259999999999998,27.7,23.93623188405797,27.7,110.96556341880499,27.7,22.63574257425739,27.7
447,3.5384793290686645,3.0,-0.6579949215345344,3.0,2.2,3.0,2.746376811594203,3.0,83.88757916306285,3.0,2.4534653465346534,3.0
448,12.628071533620709,9.0,14.934256733521574,9.0,11.540000000000001,9.0,12.356666666666667,9.0,2.9883753174614647,9.0,12.496336633663404,9.0
449,32.899225862847715,27.3,28.76258750739028,27.3,33.28,27.3,33.889655172413796,27.3,10.403919165884956,27.3,39.13970297029704,27.3
450,10.264364589383145,19.0,11.568122754809439,19.0,8.8,19.0,10.166666666666666,19.0,68.75275362543925,19.0,9.58831683168317,19.0
451,12.72115753243694,10.0,14.040390657638977,10.0,12.8,10.0,14.225641025641025,10.0,31.18352994434869,10.0,12.68613861386139,10.0
452,24.677139664206162,27.0,23.88521612264558,27.0,24.1,27.0,21.500000000000004,27.0,25.941943932372233,27.0,21.793366336633714,27.0
453,9.189850605558938,9.0,8.573186325018106,9.0,7.9,9.0,9.728813559322035,9.0,40.45499656526605,9.0,10.416336633663366,9.0
454,49.91507448305839,51.0,44.66513855192774,51.0,49.46,51.0,45.55733333333334,51.0,142.6904973266322,51.0,55.49801980198023,51.0
455,18.04711703794687,19.0,15.575073258548207,19.0,17.8,19.0,17.503921568627455,19.0,20.91363043951608,19.0,18.23326732673268,19.0
456,14.031657617507516,9.0,16.416205602533587,9.0,11.2,9.0,12.356666666666667,9.0,1.8067203797826359,9.0,11.103069306930697,9.0
457,7.799728220044571,8.0,4.477684059780211,8.0,9.2,8.0,10.541666666666666,8.0,71.15904737574138,8.0,8.800495049504951,8.0
458,10.39619231493706,11.0,9.274889130963674,11.0,12.7,11.0,6.620689655172414,11.0,12.146567983526841,11.0,7.806435643564356,11.0
459,25.158293759202863,29.3,30.868961587244975,29.3,23.6,29.3,27.334736842105265,29.3,108.2101645662049,29.3,26.11356435643577,29.3
460,1.752501878086484,1.0,3.4800645706745534,1.0,2.4,1.0,2.746376811594203,1.0,-86.28172621949142,1.0,3.6792079207920794,1.0
461,34.69024165860408,26.0,32.34950267089647,26.0,34.14,26.0,33.889655172413796,26.0,-42.314581097228,26.0,38.5988118811881,26.0
462,21.26883852055229,21.0,20.458728018746577,21.0,18.2,21.0,21.500000000000004,21.0,37.03313082545145,21.0,22.705643564356443,21.0
463,26.441913517145053,25.0,24.503328745637155,25.0,25.6,25.0,28.931958762886605,25.0,44.90243281056797,25.0,26.40910891089108,25.0
464,7.263704198212764,8.0,8.112332433125207,8.0,8.0,8.0,6.620689655172414,8.0,46.366813271893385,8.0,7.316336633663366,8.0
465,2.9942886717194668,2.0,2.2993118405176567,2.0,4.2,2.0,4.792307692307692,2.0,-24.682654760308196,2.0,2.6821782178217823,2.0
466,5.573372293713366,5.0,2.801154923943688,5.0,6.6,5.0,5.664383561643835,5.0,7.166961907697054,5.0,5.305940594059406,5.0
467,21.633551796172277,21.0,22.46048908737943,21.0,22.6,21.0,22.0925,21.0,-11.937649879992485,21.0,21.13960396039608,21.0
468,3.914636632387513,2.0,3.7656830263037477,2.0,3.8,2.0,4.792307692307692,2.0,-41.97392535585022,2.0,3.523762376237624,2.0
469,3.937836972530853,2.0,3.7116086405009927,2.0,3.6,2.0,4.792307692307692,2.0,-41.99609933880811,2.0,3.553960396039604,2.0
470,34.50975437460709,34.0,29.8920666369379,34.0,34.3,34.0,27.334736842105265,34.0,-33.4337551563873,34.0,32.73693069306931,34.0
471,14.829448901193885,12.5,17.210410248322965,12.5,15.1,12.5,12.356666666666667,12.5,7.631715173837414,12.5,13.95910891089109,12.5
472,25.929622187430706,28.0,23.50837287130693,28.0,25.16,28.0,25.009473684210533,28.0,10.762469699956833,28.0,26.294554455445528,28.0
473,2.4028700773463854,2.0,6.7509019426838375,2.0,4.5,2.0,4.121951219512195,2.0,43.997493853374976,2.0,4.718316831683168,2.0
474,21.029577548543426,21.0,20.604911717448786,21.0,19.94,21.0,27.5,21.0,16.458633030386736,21.0,24.549306930693078,21.0
475,42.562418080497615,40.0,38.34403573390814,40.0,41.279999999999994,40.0,40.475,40.0,-26.136662738141148,40.0,46.57871287128706,40.0
476,10.660837348275777,11.0,10.151199756874068,11.0,10.8,11.0,12.674725274725274,11.0,-17.649141102023812,11.0,12.98039603960396,11.0
477,6.098497529205758,5.0,3.109445493407396,5.0,5.4,5.0,5.664383561643835,5.0,18.50110740739549,5.0,5.923762376237624,5.0
478,20.41931466472308,21.0,23.70903471203,21.0,21.2,21.0,20.061666666666667,21.0,-111.98215394112982,21.0,21.76623762376236,21.0
479,17.579917614419685,19.0,20.783390276555817,19.0,19.0,19.0,20.061666666666667,19.0,-12.739446029104208,19.0,22.32752475247524,19.0
480,4.63726204599714,5.0,0.8106828299802871,5.0,5.2,5.0,5.664383561643835,5.0,78.71866871563537,5.0,5.036138613861386,5.0
481,21.960446092259623,21.7,23.00173199071566,21.7,20.86,21.7,19.539473684210524,21.7,27.924251226155924,21.7,20.802970297029553,21.7
482,11.045218591287018,13.0,8.997759611298493,13.0,10.8,13.0,10.166666666666666,13.0,-14.948621236453022,13.0,11.705940594059406,13.0
483,20.56289173179105,23.0,24.098359923736552,23.0,18.6,23.0,23.93623188405797,23.0,-133.37992265464214,23.0,20.684158415841583,23.0
484,7.019945804338082,3.0,4.015926753424123,3.0,7.2,3.0,4.792307692307692,3.0,-39.58115011292742,3.0,4.069306930693069,3.0
485,14.455023055953696,14.0,14.356060976753263,14.0,15.319999999999999,14.0,12.674725274725274,14.0,46.575963766210606,14.0,14.74831683168314,14.0
486,12.616526626261415,18.0,13.51481110022247,18.0,13.8,18.0,15.545714285714283,18.0,-6.397375784132532,18.0,15.238811881188104,18.0
487,24.40767529575372,34.0,23.635935813893262,34.0,26.74,34.0,25.009473684210533,34.0,-2.936346352841987,34.0,25.02237623762389,34.0
488,19.114523550688723,17.7,18.72278539654755,17.7,21.2,17.7,18.5,17.7,35.69150008477956,17.7,19.936237623762366,17.7
489,24.817724133784672,27.0,29.346447884111335,27.0,27.939999999999998,27.0,27.334736842105265,27.0,87.34668837298715,27.0,27.959900990099037,27.0
490,14.714935132567078,12.0,15.748666062023922,12.0,14.0,12.0,14.225641025641025,12.0,61.012258142046015,12.0,13.307623762376238,12.0
491,21.288047957114806,21.0,20.64745286441265,21.0,19.8,21.0,21.500000000000004,21.0,35.927589696233724,21.0,23.26316831683168,21.0
492,30.62142389444032,29.0,27.449222537722207,29.0,33.9,29.0,28.931958762886605,29.0,30.67569747558411,29.0,32.206138613861384,29.0
493,18.5326236944012,17.7,18.606222236701196,17.7,20.34,17.7,18.873809523809523,17.7,23.745484880784357,17.7,17.340891089108958,17.7
494,6.155428993788021,6.0,6.979682419596042,6.0,6.0,6.0,6.620689655172414,6.0,-25.355710956874113,6.0,6.370792079207921,6.0
495,18.139049241595785,23.3,21.030866451180405,23.3,21.6,23.3,18.151515151515152,23.3,50.732590814876815,23.3,20.45990099009899,23.3
496,56.884523772331114,61.0,48.93639710895695,61.0,51.7,61.0,45.55733333333334,61.0,73.52741546212255,61.0,53.890594059406034,61.0
497,7.436061413214844,7.0,5.892867489854204,7.0,7.6,7.0,7.1477272727272725,7.0,78.40658780958675,7.0,6.874752475247525,7.0
498,7.80229284535816,14.0,7.171312208245741,14.0,8.0,14.0,10.541666666666666,14.0,37.6341430266459,14.0,8.884653465346535,14.0
499,8.9277151156776,9.5,8.931867901066582,9.5,9.2,9.5,10.541666666666666,9.5,-55.987231902252674,9.5,10.416831683168317,9.5
500,4.217729355626943,4.0,2.1664928140446484,4.0,5.4,4.0,7.1477272727272725,4.0,127.88941312502908,4.0,5.218811881188119,4.0
501,22.56146889816392,21.3,22.942180699828516,21.3,22.4,21.3,22.0925,21.3,-15.60919899778311,21.3,21.51049504950506,21.3
502,47.10024354739699,45.0,31.68608696025473,45.0,40.8,45.0,33.889655172413796,45.0,22.831494212555626,45.0,37.08732673267325,45.0
503,18.058102511922264,18.0,19.67371786785744,18.0,20.4,18.0,18.151515151515152,18.0,35.31569187104594,18.0,19.356039603960394,18.0
504,12.2547811900167,12.0,14.086190474019622,12.0,10.8,12.0,12.356666666666667,12.0,-2.1593659692069913,12.0,11.44673267326733,12.0
505,21.153961313235996,32.0,19.40731833782735,32.0,20.6,32.0,18.151515151515152,32.0,43.0409648143913,32.0,19.645643564356433,32.0
506,10.423729502686513,9.0,12.23286702620063,9.0,10.0,9.0,11.536956521739132,9.0,146.26499837659793,9.0,11.309900990099013,9.0
507,7.716743372485169,7.0,9.736145116096544,7.0,7.0,7.0,7.838983050847458,7.0,96.44931660587304,7.0,7.350495049504951,7.0
508,13.20674744280604,7.0,15.707646076087993,7.0,11.8,7.0,12.356666666666667,7.0,4.370275983874016,7.0,10.85910891089109,7.0
509,18.373345308308842,16.0,17.01860102339149,16.0,21.06,16.0,18.873809523809523,16.0,29.328380682845193,16.0,17.629009900990102,16.0
510,6.832510429315413,6.0,6.303106383549753,6.0,6.6,6.0,6.620689655172414,6.0,-25.545719102586823,6.0,6.746534653465346,6.0
511,21.729703282701657,23.0,22.616845899330222,23.0,23.34,23.0,21.500000000000004,23.0,44.66064909239047,23.0,22.34227722772282,23.0
512,27.136842487720727,26.0,29.198700421910917,26.0,25.0,26.0,23.93623188405797,26.0,124.53080378837315,26.0,27.952079207920793,26.0
513,13.471331159341009,12.0,14.26473753543656,12.0,14.0,12.0,10.344615384615384,12.0,14.610122382700144,12.0,13.05267326732674,12.0
514,24.38337598713084,40.0,25.60111691378793,40.0,23.080000000000002,40.0,23.471052631578942,40.0,40.5658271782657,40.0,25.682673267326773,40.0
515,2.267491192688496,3.0,3.8532780384186296,3.0,5.2,3.0,2.746376811594203,3.0,-14.610607727368418,3.0,2.9653465346534653,3.0
516,18.369786976228713,17.0,18.690104371009394,17.0,16.3,17.0,16.968674698795184,17.0,38.226577729557434,17.0,17.473267326732678,17.0
517,60.73066683072298,50.0,58.39837938510027,50.0,56.86,50.0,63.51276595744681,50.0,198.031246298545,50.0,57.12029702970311,50.0
518,10.178959523328913,11.0,11.467933389482567,11.0,10.0,11.0,8.583333333333334,11.0,29.742937220361142,11.0,9.347524752475248,11.0
519,18.011530806063448,16.0,20.55686822206744,16.0,20.259999999999998,16.0,18.151515151515152,16.0,51.2331299868431,16.0,19.91564356435643,16.0
520,15.035085486364274,20.0,15.751541968114918,20.0,15.2,20.0,14.225641025641025,20.0,59.238218887449015,20.0,15.492772277227719,20.0
521,35.353563827086404,27.0,30.245351192129263,27.0,31.8,27.0,33.889655172413796,27.0,-2.2599052336783636,27.0,33.70881188118817,27.0
522,19.489788633934545,20.0,23.63269807412169,20.0,17.2,20.0,14.622222222222222,20.0,-59.514297787308166,20.0,17.524158415841633,20.0
523,18.13043122230541,19.0,21.089139959644776,19.0,18.6,19.0,18.294999999999998,19.0,0.7069672181180415,19.0,19.272475247524746,19.0
524,2.458135551344654,6.0,6.967207896577682,6.0,5.1,6.0,4.121951219512195,6.0,51.35186651015678,6.0,4.80049504950495,6.0
525,11.20505630958936,11.0,11.044387028282582,11.0,9.52,11.0,15.545714285714283,11.0,45.68678542210792,11.0,12.691980198019753,11.0
526,8.391009881923004,8.0,8.211272032997883,8.0,9.0,8.0,7.1477272727272725,8.0,-4.975496102209583,8.0,8.028217821782178,8.0
527,14.411404924598305,17.0,16.72187931541109,17.0,15.4,17.0,14.634848484848485,17.0,-63.7615535537813,17.0,15.60089108910891,17.0
528,4.437499882744795,7.0,7.930014026769996,7.0,5.2,7.0,4.792307692307692,7.0,123.00904076860925,7.0,4.421782178217822,7.0
529,35.40582122558489,34.0,34.22299266627492,34.0,36.0,34.0,31.99375,34.0,-184.4229346231955,34.0,36.995346534653464,34.0
530,43.41514559305712,43.3,36.976135754034615,43.3,44.46,43.3,40.475,43.3,16.98578692120486,43.3,45.80316831683174,43.3
531,11.967083197626934,8.0,13.070756230924918,8.0,13.4,8.0,14.225641025641025,8.0,42.78323339590666,8.0,11.808613861386137,8.0
532,19.13056368693191,14.0,19.541943487310572,14.0,16.94,14.0,16.968674698795184,14.0,46.15475488416304,14.0,17.328415841584178,14.0
533,7.654683920445272,10.5,9.144774072218851,10.5,8.4,10.5,8.583333333333334,10.5,12.097115018997053,10.5,8.516336633663366,10.5
534,7.655895100321342,7.0,6.110471920069635,7.0,8.8,7.0,8.583333333333334,7.0,-21.97813874547871,7.0,8.881188118811881,7.0
535,29.05056242365711,32.5,29.024285366386966,32.5,25.76,32.5,27.334736842105265,32.5,-64.96641030456055,32.5,29.306732673267287,32.5
536,15.313196592473918,11.0,18.67025814757661,11.0,14.1,11.0,21.500000000000004,11.0,29.486677694411995,11.0,17.111089108910893,11.0
537,15.56512883411412,7.0,14.192158473415278,7.0,15.6,7.0,18.555555555555557,7.0,25.12053521456443,7.0,16.686138613861385,7.0
538,62.0513898184613,64.0,49.59776017793625,64.0,55.8,64.0,45.55733333333334,64.0,136.4749839678563,64.0,57.72415841584159,64.0
539,7.177437152230674,6.0,11.729818674027964,6.0,6.0,6.0,10.961538461538462,6.0,207.97501614064873,6.0,7.052970297029703,6.0
540,29.37937949682903,26.0,26.231102811585863,26.0,28.54,26.0,28.931958762886605,26.0,-4.466978049672708,26.0,30.225940594059427,26.0
541,12.016471770315231,11.0,13.696713988899848,11.0,11.0,11.0,12.674725274725274,11.0,22.729042479779093,11.0,11.346138613861381,11.0
542,10.224566817492377,12.0,11.27247406882206,12.0,10.52,12.0,11.122222222222222,12.0,9.89653294276009,12.0,10.000198019801974,12.0
543,12.814034634882773,20.0,13.617374617720182,20.0,14.4,20.0,12.356666666666667,20.0,-7.421755519570265,20.0,14.695643564356413,20.0
544,24.919825694816602,36.0,29.621927256852032,36.0,24.919999999999998,36.0,27.334736842105265,36.0,93.29644574454238,36.0,26.245544554455364,36.0
545,33.966607702461836,37.0,31.098770702570974,37.0,34.8,37.0,31.99375,37.0,-114.43874737690386,37.0,34.37039603960397,37.0
546,5.725794103341595,5.0,5.411629612907301,5.0,5.4,5.0,4.792307692307692,5.0,-30.073342226927743,5.0,5.405940594059406,5.0
547,22.140810216941844,20.0,24.743641274775023,20.0,23.28,20.0,20.061666666666667,20.0,-86.88422516985173,20.0,24.138019801980363,20.0
548,9.958496672422882,15.0,9.152662639217816,15.0,9.7,15.0,10.541666666666666,15.0,-43.52570549018114,15.0,9.81138613861386,15.0
549,14.379122646476869,18.0,7.43158821485385,18.0,12.0,18.0,11.122222222222222,18.0,1.7174107140990813,18.0,12.550990099009901,18.0
550,21.605883351127076,24.0,21.949713351215088,24.0,24.880000000000003,24.0,21.500000000000004,24.0,41.91207769942268,24.0,23.58554455445552,24.0
551,30.40848305491405,23.3,31.148890041888244,23.3,33.339999999999996,23.3,27.334736842105265,23.3,80.75458605531136,23.3,30.39851485148509,23.3
552,35.73838492490688,35.0,35.09226617112127,35.0,35.2,35.0,45.55733333333334,35.0,-225.4305389690216,35.0,33.855940594059405,35.0
553,18.888619750794255,18.0,19.767887459057103,18.0,20.1,18.0,18.873809523809523,18.0,4.302855210416624,18.0,18.73722772277227,18.0
554,10.407219547080622,12.0,9.816397653487218,12.0,10.9,12.0,9.728813559322035,12.0,33.57907975573596,12.0,10.637623762376238,12.0
555,14.06454294416759,9.0,9.855111429880122,9.0,13.6,9.0,15.218,9.0,-1.8238354756220296,9.0,13.03188118811881,9.0
556,34.97085093134587,37.0,29.156556590140674,37.0,31.3,37.0,27.334736842105265,37.0,-13.794400757606368,37.0,30.4498019801981,37.0
557,31.05635311276455,31.5,26.17836556518571,31.5,31.0,31.5,27.334736842105265,31.5,-1.1967275965657933,31.5,31.08049504950495,31.5
558,15.498118187336612,9.0,17.674976779653868,9.0,12.8,9.0,17.503921568627455,9.0,2.6151321900861753,9.0,16.260693069306935,9.0
559,8.606405898035447,7.0,9.879450508102245,7.0,6.8,7.0,8.583333333333334,7.0,33.94133374243938,7.0,7.524257425742574,7.0
560,19.0191629247438,15.0,20.93913752897594,15.0,15.26,15.0,18.294999999999998,15.0,-14.474396534139558,15.0,17.07148514851484,15.0
561,20.18217014185821,19.0,21.106879738732765,19.0,19.8,19.0,20.443835616438356,19.0,26.95963512522234,19.0,21.274752475247524,19.0
562,26.476979834201174,26.0,24.50010137626537,26.0,23.4,26.0,25.009473684210533,26.0,0.3030492200035688,26.0,23.402277227722877,26.0
563,13.410208318644777,12.0,14.87107127503622,12.0,11.5,12.0,14.225641025641025,12.0,80.85234206845982,12.0,12.941881188118808,12.0
564,13.829111726230138,12.0,13.12817947637086,12.0,13.919999999999998,12.0,12.674725274725274,12.0,0.37116697163957113,12.0,13.908910891089102,12.0
565,13.518436570012458,17.0,14.073282010186809,17.0,14.4,17.0,10.344615384615384,17.0,-0.5464186580757406,17.0,10.765346534653496,17.0
566,17.853282401821637,18.0,20.94842171169547,18.0,18.6,18.0,18.294999999999998,18.0,-6.042189234224601,18.0,20.362178217821775,18.0
567,26.481274726688454,31.7,27.998515232908403,31.7,27.860000000000003,31.7,23.93623188405797,31.7,-101.96275413287707,31.7,26.250792079207887,31.7
568,19.366744960500256,23.0,18.56529793745747,23.0,17.8,23.0,17.503921568627455,23.0,20.448711191237177,23.0,18.36435643564358,23.0
569,13.91831418904464,14.0,16.337622622995198,14.0,13.1,14.0,12.356666666666667,14.0,10.403927536842753,14.0,12.866831683168316,14.0
570,25.728539618250494,25.0,26.910299254185666,25.0,24.8,25.0,23.93623188405797,25.0,-89.9440236299262,25.0,23.71158415841582,25.0
571,15.521636929165728,15.0,16.269356886566893,15.0,14.6,15.0,15.218,15.0,3.800671420347147,15.0,13.901386138613834,15.0
572,20.20319144379725,23.0,23.70895226050552,23.0,21.54,23.0,22.0925,23.0,72.3706125887951,23.0,21.35722772277236,23.0
573,8.310546269611695,10.0,8.665592101539357,10.0,6.4,10.0,8.583333333333334,10.0,7.409220530119155,10.0,8.671782178217821,10.0
574,3.369294883547269,1.0,-0.15714886602829736,1.0,3.0,1.0,2.746376811594203,1.0,96.47144813626502,1.0,2.1732673267326734,1.0
575,18.570665980661015,17.0,19.63434887430683,17.0,18.9,17.0,18.873809523809523,17.0,4.1358153852465875,17.0,19.95594059405942,17.0
576,40.401522376599374,41.0,35.584028217776265,41.0,39.279999999999994,41.0,35.87924528301887,41.0,-28.142307739527432,41.0,37.47881188118811,41.0
577,13.285235154646529,14.0,16.6026157208633,14.0,13.4,14.0,14.634848484848485,14.0,16.490213546019067,14.0,14.138613861386139,14.0
578,14.622406479173751,11.0,14.983148347641782,11.0,12.8,11.0,13.858490566037736,11.0,34.19962845255051,11.0,13.268613861386138,11.0
579,5.413319905281902,7.0,4.5092283685259265,7.0,5.4,7.0,5.664383561643835,7.0,-36.51625489745108,7.0,5.737623762376238,7.0
580,5.9832082426738395,6.0,5.682664836143099,6.0,5.6,6.0,4.792307692307692,6.0,-25.707039660754205,6.0,5.328712871287129,6.0
581,59.63580155178221,46.7,57.65374515475294,46.7,56.86,46.7,63.51276595744681,46.7,197.21667438179696,46.7,48.24465346534692,46.7
582,20.879337202084912,21.0,20.767372969072888,21.0,20.0,21.0,21.500000000000004,21.0,37.1961922497991,21.0,22.975841584158417,21.0
583,30.27981209756534,30.0,26.643619670669814,30.0,28.1,30.0,28.931958762886605,30.0,40.455723347423046,30.0,31.647326732673267,30.0
584,15.825094810544154,20.7,16.233032595800342,20.7,14.8,20.7,15.50108695652174,20.7,34.66502515241025,20.7,16.643366336633665,20.7
585,53.49743655703212,44.0,51.95013359673278,44.0,51.8,44.0,63.51276595744681,44.0,93.84791775472806,44.0,55.18267326732665,44.0
586,26.49780891986657,30.0,24.447918180959967,30.0,27.060000000000002,30.0,25.009473684210533,30.0,13.268465371300854,30.0,25.075940594059393,30.0
