,0,1,2,3,4
84,톈진시,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
85,칭다오시,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
86,동부,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
87,고비,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
88,사막,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
89,인접,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
90,곳도,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
91,역시,0.01282051282051282,0.002572491459167176,0.32065775950668035,0.035099985124493124
92,범,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
93,아시아,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
94,최대,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
95,공국,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
96,다만,0.1794871794871795,0.13782777509264305,0.3880597014925373,0.1345759671005224
97,주로,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
98,건기,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
99,겨울,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
100,한반도,0.01282051282051282,0.0011101721310724528,0.2859761686526123,0.02202067059392032
101,북한,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
102,전,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
103,대한민국,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
104,새만금,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
105,이북,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
106,중,0.01282051282051282,0.0024445067753953746,0.2880886426592798,0.021834769642532673
107,간지,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
108,강원도,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
109,영동,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
110,지방,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
111,경상북도,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
112,북부,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
113,동해안,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
114,울릉도,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
115,독도,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
116,제외,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
117,중부,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
118,남부,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
119,일부,0.00641025641025641,0.0,0.27982062780269057,0.013120061017643713
120,일본,0.07051282051282051,0.045352126826279586,0.3759036144578313,0.10939222448035979
121,규슈,0.00641025641025641,0.0,0.27344434706397897,0.010664800789250344
122,이키,0.00641025641025641,0.0,0.27344434706397897,0.010664800789250344
123,섬,0.00641025641025641,0.0,0.27344434706397897,0.010664800789250344
124,쓰시마섬,0.00641025641025641,0.0,0.27344434706397897,0.010664800789250344
125,등지,0.00641025641025641,0.0,0.27344434706397897,0.010664800789250344
126,간,0.00641025641025641,0.0,0.27344434706397897,0.010664800789250344
127,적,0.00641025641025641,0.0,0.27344434706397897,0.010664800789250344
128,우리나라,0.05128205128205128,0.03280724052111935,0.35986159169550175,0.06815262586421572
129,피해,0.00641025641025641,0.0,0.26485568760611206,0.006644334541761416
130,러시아,0.00641025641025641,0.0,0.26485568760611206,0.006644334541761416
131,체적,0.00641025641025641,0.0,0.26485568760611206,0.006644334541761416
132,발생량,0.00641025641025641,0.0,0.26485568760611206,0.006644334541761416
133,편차,0.00641025641025641,0.0,0.26485568760611206,0.006644334541761416
134,연해주,0.07051282051282051,0.042047454201642145,0.36533957845433257,0.0912959969288688
135,동풍,0.00641025641025641,0.0,0.26781115879828327,0.008900609576276605
136,타고,0.00641025641025641,0.0,0.26781115879828327,0.008900609576276605
137,유입,0.00641025641025641,0.0,0.26781115879828327,0.008900609576276605
138,일,0.00641025641025641,0.0,0.26781115879828327,0.008900609576276605
139,달리,0.00641025641025641,0.0,0.26781115879828327,0.008900609576276605
140,덜,0.00641025641025641,0.0,0.26781115879828327,0.008900609576276605
141,구성,0.00641025641025641,0.0,0.35414301929625425,0.04923208440867684
142,성분,0.00641025641025641,0.0,0.35414301929625425,0.04923208440867684
143,질산염,0.00641025641025641,0.0,0.35414301929625425,0.04923208440867684
144,황산염,0.00641025641025641,0.0,0.35414301929625425,0.04923208440867684
145,노인,0.00641025641025641,0.0,0.2739244951712028,0.013546198104709223
146,증가,0.00641025641025641,0.0,0.2739244951712028,0.013546198104709223
147,국립,0.00641025641025641,0.0,0.2739244951712028,0.013546198104709223
148,환경과학,0.00641025641025641,0.0,0.2739244951712028,0.013546198104709223
149,인하대,0.00641025641025641,0.0,0.2739244951712028,0.013546198104709223
150,팀,0.019230769230769232,0.0025638456003100793,0.29714285714285715,0.03787247654385826
151,연구,0.03205128205128205,0.008208286867218424,0.31451612903225806,0.06563275255989043
152,결과,0.038461538461538464,0.010689074181603147,0.3154701718907988,0.07461927372258083
153,서울,0.00641025641025641,0.0,0.2739244951712028,0.013546198104709223
154,농도,0.038461538461538464,0.0207327455435754,0.3267015706806283,0.07431347153158688
155,당,0.00641025641025641,0.0,0.2739244951712028,0.013546198104709223
156,살,0.00641025641025641,0.0,0.2739244951712028,0.013546198104709223
157,이상,0.00641025641025641,0.0,0.2739244951712028,0.013546198104709223
158,임산부,0.08333333333333333,0.04483093937227215,0.36406067677946324,0.08357312105562735
159,태아,0.00641025641025641,0.0,0.2671232876712329,0.008147773753024124
160,이화여대,0.00641025641025641,0.0,0.2671232876712329,0.008147773753024124
161,의대,0.00641025641025641,0.0,0.2671232876712329,0.008147773753024124
162,하은,0.00641025641025641,0.0,0.2671232876712329,0.008147773753024124
163,교수,0.00641025641025641,0.0,0.2671232876712329,0.008147773753024124
164,저체중,0.01282051282051282,0.0004293075032624873,0.2851919561243144,0.025471717886564688
165,출산,0.01282051282051282,0.0004293075032624873,0.2851919561243144,0.025471717886564688
166,위험,0.00641025641025641,0.0,0.2671232876712329,0.008147773753024124
167,양산,0.17307692307692307,0.10753250326174299,0.3904881101376721,0.17769649245401814
168,부산,0.00641025641025641,0.0,0.2810810810810811,0.01732394413354056
169,병원,0.00641025641025641,0.0,0.2810810810810811,0.01732394413354056
170,산업의학,0.00641025641025641,0.0,0.2810810810810811,0.01732394413354056
171,전문의,0.00641025641025641,0.0,0.2810810810810811,0.01732394413354056
172,대기과학,0.00641025641025641,0.0,0.2810810810810811,0.01732394413354056
173,및,0.019230769230769232,0.0023604865611212326,0.29714285714285715,0.045981818059391125
174,지리,0.00641025641025641,0.0,0.2810810810810811,0.01732394413354056
175,정보,0.00641025641025641,0.0,0.2810810810810811,0.01732394413354056
176,시스템,0.00641025641025641,0.0,0.2810810810810811,0.01732394413354056
177,전문가,0.01282051282051282,0.0004972663008156454,0.2826086956521739,0.022496475362225276
178,공동,0.00641025641025641,0.0,0.2810810810810811,0.01732394413354056
179,진행,0.00641025641025641,0.0,0.2810810810810811,0.01732394413354056
180,직경,0.00641025641025641,0.0,0.2810810810810811,0.01732394413354056
181,사산,0.00641025641025641,0.0,0.2810810810810811,0.01732394413354056
182,기형,0.00641025641025641,0.0,0.2810810810810811,0.01732394413354056
183,관계,0.00641025641025641,0.0,0.2810810810810811,0.01732394413354056
184,카라칼,0.1346153846153846,0.0820560616826431,0.37320574162679426,0.14160915456395068
185,파크,0.00641025641025641,0.0,0.27201394943330426,0.013805701188113832
186,호흡기,0.02564102564102564,0.004482455907598955,0.30028873917228105,0.05019265561641594
187,질환,0.02564102564102564,0.004482455907598955,0.30028873917228105,0.05019265561641594
188,상관관계,0.00641025641025641,0.0,0.27201394943330426,0.013805701188113832
189,건강,0.00641025641025641,0.0,0.27201394943330426,0.013805701188113832
190,위협,0.00641025641025641,0.0,0.27201394943330426,0.013805701188113832
191,전체,0.00641025641025641,0.0,0.27201394943330426,0.013805701188113832
192,가운데,0.00641025641025641,0.0,0.27201394943330426,0.013805701188113832
193,이,0.00641025641025641,0.0,0.27201394943330426,0.013805701188113832
194,어린이,0.00641025641025641,0.0,0.27201394943330426,0.013805701188113832
195,폐활량,0.01282051282051282,0.0013884525115165516,0.294062205466541,0.033477053951274
196,폐기,0.00641025641025641,0.0,0.27201394943330426,0.013805701188113832
197,능이,0.00641025641025641,0.0,0.27201394943330426,0.013805701188113832
198,유럽,0.00641025641025641,0.0,0.27201394943330426,0.013805701188113832
199,현저,0.00641025641025641,0.0,0.27201394943330426,0.013805701188113832
200,대학병원,0.00641025641025641,0.0,0.28545288197621227,0.019671352763160163
201,아동,0.00641025641025641,0.0,0.28545288197621227,0.019671352763160163
202,천,0.00641025641025641,0.0,0.28545288197621227,0.019671352763160163
203,백,0.00641025641025641,0.0,0.28545288197621227,0.019671352763160163
204,아이,0.00641025641025641,0.0,0.28545288197621227,0.019671352763160163
205,정상,0.00641025641025641,0.0,0.28545288197621227,0.019671352763160163
206,못,0.00641025641025641,0.0,0.28545288197621227,0.019671352763160163
207,폐,0.019230769230769232,0.004903726359884035,0.2982791586998088,0.03611514189050067
208,기능,0.01282051282051282,0.0014692989951969723,0.29158878504672897,0.02740043326561171
209,장애,0.00641025641025641,0.0,0.28545288197621227,0.019671352763160163
210,를,0.00641025641025641,0.0,0.28545288197621227,0.019671352763160163
211,사실,0.02564102564102564,0.011713158849549288,0.35986159169550175,0.053055882315107925
212,때문,0.01282051282051282,0.0005350713952000126,0.27201394943330426,0.011555095100223036
213,살인자,0.00641025641025641,0.0,0.26485568760611206,0.005172531228684714
214,천식,0.08974358974358974,0.050248308410729636,0.36835891381345925,0.07927880622763649
215,사람,0.019230769230769232,0.0036878737016320514,0.28415300546448086,0.023679501494120004
216,폐포,0.00641025641025641,0.0,0.2694300518134715,0.0077290805024515475
217,침투,0.01282051282051282,0.0006472909607957839,0.27586206896551724,0.01411164437398987
218,기관지,0.00641025641025641,0.0,0.2694300518134715,0.0077290805024515475
219,각종,0.00641025641025641,0.0,0.2694300518134715,0.0077290805024515475
220,직접,0.00641025641025641,0.0,0.2694300518134715,0.0077290805024515475
221,몸,0.00641025641025641,0.0,0.2694300518134715,0.0077290805024515475
222,면역,0.00641025641025641,0.0,0.2694300518134715,0.0077290805024515475
223,또한,0.04487179487179487,0.024434567517133077,0.3696682464454976,0.08456252406628675
224,여성,0.01282051282051282,0.00021212728708709414,0.27344434706397897,0.015187630135867578
225,사망원인,0.00641025641025641,0.0,0.2701298701298701,0.008244146330411215
226,조리,0.00641025641025641,0.0,0.2701298701298701,0.008244146330411215
227,과정,0.00641025641025641,0.0,0.2701298701298701,0.008244146330411215
228,정책,0.00641025641025641,0.0,0.2808280828082808,0.016178504686124917
229,평가,0.00641025641025641,0.0,0.2808280828082808,0.016178504686124917
230,연구원,0.00641025641025641,0.0,0.2808280828082808,0.016178504686124917
231,승헌,0.00641025641025641,0.0,0.2808280828082808,0.016178504686124917
232,박사,0.00641025641025641,0.0,0.2808280828082808,0.016178504686124917
233,감축,0.01282051282051282,0.00023484910944718027,0.2851919561243144,0.028657873925850563
234,수도권,0.00641025641025641,0.0,0.2808280828082808,0.016178504686124917
235,관련,0.019230769230769232,0.001912646124864774,0.28835489833641403,0.03403670909240811
236,수가,0.00641025641025641,0.0,0.2808280828082808,0.016178504686124917
237,심장,0.01282051282051282,0.00023484910944718027,0.2851919561243144,0.028657873925850563
238,건수,0.00641025641025641,0.0,0.2808280828082808,0.016178504686124917
239,연간,0.01282051282051282,0.00023484910944718027,0.2851919561243144,0.028657873925850563
240,건,0.00641025641025641,0.0,0.2808280828082808,0.016178504686124917
241,수,0.01282051282051282,0.0,0.36363636363636365,0.06541058909480175
242,전망,0.00641025641025641,0.0,0.2808280828082808,0.016178504686124917
243,또,0.11538461538461538,0.05858178467361657,0.37098692033293695,0.1280041867412811
244,계통,0.00641025641025641,0.0,0.2708333333333333,0.012479369239725644
245,의료,0.00641025641025641,0.0,0.2708333333333333,0.012479369239725644
246,비용,0.00641025641025641,0.0,0.2708333333333333,0.012479369239725644
247,토대,0.00641025641025641,0.0,0.2708333333333333,0.012479369239725644
248,이익,0.00641025641025641,0.0,0.2708333333333333,0.012479369239725644
249,계산,0.00641025641025641,0.0,0.2708333333333333,0.012479369239725644
250,풀이,0.00641025641025641,0.0,0.2708333333333333,0.012479369239725644
251,두통,0.12179487179487179,0.08596639407888841,0.37187127532777114,0.09814061420495372
252,무연탄,0.00641025641025641,0.0,0.271304347826087,0.009567857120130134
253,신경계,0.00641025641025641,0.0,0.271304347826087,0.009567857120130134
254,독성,0.00641025641025641,0.0,0.271304347826087,0.009567857120130134
255,납,0.00641025641025641,0.0,0.271304347826087,0.009567857120130134
256,비소,0.00641025641025641,0.0,0.271304347826087,0.009567857120130134
257,아연,0.00641025641025641,0.0,0.271304347826087,0.009567857120130134
258,유해,0.00641025641025641,0.0,0.271304347826087,0.009567857120130134
259,중금속,0.00641025641025641,0.0,0.271304347826087,0.009567857120130134
260,기침,0.00641025641025641,0.0,0.271304347826087,0.009567857120130134
261,목,0.00641025641025641,0.0,0.271304347826087,0.009567857120130134
262,피부,0.00641025641025641,0.0,0.271304347826087,0.009567857120130134
263,트러블,0.00641025641025641,0.0,0.271304347826087,0.009567857120130134
264,기도,0.00641025641025641,0.0,0.271304347826087,0.009567857120130134
265,대부분,0.08974358974358974,0.05869980012651607,0.3674911660777385,0.08938963275129719
266,치명,0.00641025641025641,0.0,0.2689655172413793,0.00871470862488896
267,황산,0.00641025641025641,0.0,0.2689655172413793,0.00871470862488896
268,이온,0.00641025641025641,0.0,0.2689655172413793,0.00871470862488896
269,질산,0.00641025641025641,0.0,0.2689655172413793,0.00871470862488896
270,황사,0.01282051282051282,0.0011644497576973466,0.2761061946902655,0.015097272496427285
271,속,0.00641025641025641,0.0,0.2689655172413793,0.00871470862488896
272,흡착,0.00641025641025641,0.0,0.2689655172413793,0.00871470862488896
273,산화물,0.00641025641025641,0.0,0.2689655172413793,0.00871470862488896
274,호흡,0.00641025641025641,0.0,0.2689655172413793,0.00871470862488896
275,아토피,0.10897435897435898,0.05534804700754557,0.3340471092077088,0.06546911639546651
276,모공,0.00641025641025641,0.0,0.25060240963855424,0.006382563871538324
277,더,0.00641025641025641,0.0,0.25060240963855424,0.006382563871538324
278,피부염,0.00641025641025641,0.0,0.25060240963855424,0.006382563871538324
279,여드름,0.00641025641025641,0.0,0.25060240963855424,0.006382563871538324
280,예보,0.00641025641025641,0.0,0.25060240963855424,0.006382563871538324
281,야외,0.00641025641025641,0.0,0.25060240963855424,0.006382563871538324
282,활동,0.01282051282051282,0.0015266551416996633,0.27440633245382584,0.012438909528560999
283,자제,0.00641025641025641,0.0,0.25060240963855424,0.006382563871538324
284,인슐린,0.05128205128205128,0.023852240616491948,0.35986159169550175,0.0712206211422662
285,저항,0.00641025641025641,0.0,0.26485568760611206,0.006943483805456363
286,주성분,0.00641025641025641,0.0,0.26485568760611206,0.006943483805456363
287,노년,0.00641025641025641,0.0,0.26485568760611206,0.006943483805456363
288,예방,0.05769230769230769,0.038852286258378006,0.36406067677946324,0.062121233565484255
289,사전,0.00641025641025641,0.0,0.2671232876712329,0.0060563456570226736
290,확인,0.00641025641025641,0.0,0.2671232876712329,0.0060563456570226736
291,후,0.00641025641025641,0.0,0.2671232876712329,0.0060563456570226736
292,범위,0.00641025641025641,0.0,0.2671232876712329,0.0060563456570226736
293,정,0.00641025641025641,0.0,0.2671232876712329,0.0060563456570226736
294,로부터,0.00641025641025641,0.0,0.35414301929625425,0.04923208440867684
295,보호,0.00641025641025641,0.0,0.35414301929625425,0.04923208440867684
296,보편,0.00641025641025641,0.0,0.35414301929625425,0.04923208440867684
297,방법,0.00641025641025641,0.0,0.35414301929625425,0.04923208440867684
298,차단,0.00641025641025641,0.0,0.35414301929625425,0.04923208440867684
299,마스크,0.00641025641025641,0.0,0.35414301929625425,0.04923208440867684
300,착용,0.00641025641025641,0.0,0.35414301929625425,0.04923208440867684
301,성능,0.00641025641025641,0.0,0.35414301929625425,0.04923208440867684
302,제품,0.00641025641025641,0.0,0.35414301929625425,0.04923208440867684
303,포장,0.00641025641025641,0.0,0.35414301929625425,0.04923208440867684
304,의약외품,0.00641025641025641,0.0,0.35414301929625425,0.04923208440867684
305,문자,0.00641025641025641,0.0,0.35414301929625425,0.04923208440867684
306,표시,0.00641025641025641,0.0,0.35414301929625425,0.04923208440867684
307,외부,0.04487179487179487,0.032855472956293444,0.35903337169159955,0.055171939099083404
308,링크,0.00641025641025641,0.0,0.26440677966101694,0.005378835166557548
309,위키미디어,0.00641025641025641,0.0,0.26440677966101694,0.005378835166557548
310,공용,0.00641025641025641,0.0,0.26440677966101694,0.005378835166557548
311,미디어,0.00641025641025641,0.0,0.26440677966101694,0.005378835166557548
312,분류,0.00641025641025641,0.0,0.26440677966101694,0.005378835166557548
